,Total_Population2020,white_2020,black_2020,native_2020,asian_pi_2020,hisp_2020,pct_white_2020,pct_black_2020,pct_native_2020,pct_asian_pi_2020,pct_hispanic_2020,pov_idx,haz_idx,tcost_idx,pct_poor_ns,pct_nonwhite,hh_pct_white_lt30ami,hh_pct_black_lt30ami,hh_pct_hisp_lt30ami,hh_pct_ai_pi_lt30ami,stusab,state,state_name,county,county_name,tract
25601,4098,26,3853,3,3,101,0.6344558321,94.02147389,0.0732064422,0.0732064422,2.4646168863,3.0,17.0,,37.67,98.62853808,1.16,98.84,0.0,0.0,IL,17,Illinois,31,Cook County,430500
25602,1670,43,1510,1,13,29,2.5748502994,90.419161677,0.0598802395,0.7784431138,1.7365269461,35.0,25.0,,13.32,98.784878488,4.55,90.91,4.55,0.0,IL,17,Illinois,31,Cook County,430600
25603,2175,70,1959,2,6,70,3.2183908046,90.068965517,0.091954023,0.275862069,3.2183908046,4.0,25.0,,36.22,96.351451973,0.0,97.42,0.0,0.0,IL,17,Illinois,31,Cook County,430700
25604,1862,24,1754,1,7,43,1.2889366273,94.199785177,0.0537056928,0.3759398496,2.3093447905,19.0,25.0,,20.17,99.576271186,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,430800
25605,1797,13,1725,2,0,29,0.7234279354,95.993322204,0.1112966055,0.0,1.6138007791,14.0,25.0,,23.26,99.410222805,0.0,95.45,0.0,0.0,IL,17,Illinois,31,Cook County,430900
25606,2898,30,2687,8,7,86,1.0351966874,92.719116632,0.27605245,0.2415458937,2.9675638371,32.0,25.0,,14.43,99.188876014,0.0,88.68,3.77,0.0,IL,17,Illinois,31,Cook County,431200
25607,3590,33,3374,4,9,63,0.9192200557,93.983286908,0.1114206128,0.2506963788,1.7548746518,8.0,25.0,,28.87,95.107526882,7.61,86.96,0.0,0.0,IL,17,Illinois,31,Cook County,431301
25608,4351,23,4103,4,7,112,0.5286141117,94.300160883,0.091932889,0.1608825557,2.5741208917,1.0,25.0,,48.47,98.6433013,0.0,89.66,9.66,0.0,IL,17,Illinois,31,Cook County,431302
25609,6716,176,6107,14,32,193,2.6206075045,90.932102442,0.2084574151,0.4764740917,2.8737343657,4.0,25.0,,35.05,92.105263158,3.06,96.94,0.0,0.0,IL,17,Illinois,31,Cook County,431400
25610,4171,25,4014,0,1,64,0.5993766483,96.235914649,0.0,0.0239750659,1.5344042196,3.0,17.0,,39.31,99.638902263,0.0,100.0,0.37,0.0,IL,17,Illinois,31,Cook County,440101
25611,3633,24,3480,1,9,49,0.6606110652,95.788604459,0.0275254611,0.2477291495,1.3487475915,28.0,17.0,,15.84,95.117594522,5.26,82.11,13.68,0.0,IL,17,Illinois,31,Cook County,440102
25612,5054,29,4831,7,1,61,0.5738029284,95.587653344,0.1385041551,0.0197863079,1.2069647804,7.0,17.0,,30.91,99.509969584,0.0,94.55,0.0,0.0,IL,17,Illinois,31,Cook County,440201
25613,3525,19,3371,5,9,42,0.5390070922,95.631205674,0.1418439716,0.2553191489,1.1914893617,15.0,17.0,,22.36,100.0,0.0,99.12,0.0,0.0,IL,17,Illinois,31,Cook County,440202
25614,4677,23,4428,5,4,62,0.4917682275,94.676074407,0.1069061364,0.0855249091,1.3256360915,42.0,9.0,,11.42,99.956255468,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,440300
25615,1996,6,1889,0,5,51,0.3006012024,94.639278557,0.0,0.250501002,2.5551102204,35.0,9.0,,13.47,100.0,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,440600
25616,1497,14,1427,0,3,21,0.9352037408,95.323981296,0.0,0.2004008016,1.4028056112,45.0,17.0,,10.78,99.066091954,16.85,82.02,0.0,0.0,IL,17,Illinois,31,Cook County,440700
25617,1620,7,1544,0,6,24,0.4320987654,95.308641975,0.0,0.3703703704,1.4814814815,1.0,17.0,,47.81,98.858329009,0.0,95.38,0.0,4.62,IL,17,Illinois,31,Cook County,440800
25618,2462,5,2352,2,0,49,0.2030869212,95.532087734,0.0812347685,0.0,1.9902518278,19.0,9.0,,20.2,99.920318725,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,440900
25619,3252,11,3093,2,5,73,0.3382533825,95.110701107,0.061500615,0.1537515375,2.2447724477,36.0,25.0,,13.28,98.830584708,0.0,85.71,0.0,0.0,IL,17,Illinois,31,Cook County,450300
25620,2840,91,2092,1,3,537,3.2042253521,73.661971831,0.0352112676,0.1056338028,18.908450704,6.0,25.0,,31.79,97.126436782,7.84,86.27,0.0,0.0,IL,17,Illinois,31,Cook County,460100
25621,1948,83,834,14,4,993,4.2607802875,42.813141684,0.7186858316,0.205338809,50.975359343,8.0,25.0,,29.75,92.685102587,6.17,36.79,56.79,0.0,IL,17,Illinois,31,Cook County,460200
25622,2987,76,1917,3,6,901,2.5443588885,64.178105122,0.1004352193,0.2008704386,30.164044191,4.0,25.0,,37.05,98.881239243,2.35,51.76,40.0,0.0,IL,17,Illinois,31,Cook County,460301
25623,3282,54,2773,3,1,350,1.6453382084,84.491163924,0.0914076782,0.0304692261,10.664229129,9.0,25.0,,27.88,90.342332313,14.08,84.51,0.0,0.0,IL,17,Illinois,31,Cook County,460302
25624,3411,21,3165,0,4,118,0.6156552331,92.788038698,0.0,0.1172676634,3.4593960715,15.0,25.0,,22.59,99.770904926,2.99,91.04,0.0,0.0,IL,17,Illinois,31,Cook County,460400
25625,5400,41,5108,2,12,97,0.7592592593,94.592592593,0.037037037,0.2222222222,1.7962962963,49.0,25.0,,9.8,99.671754472,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,460500
25626,3639,73,2147,7,0,1348,2.0060456169,58.999725199,0.1923605386,0.0,37.043143721,1.0,0.0,,45.2,98.061465721,3.31,74.38,23.97,0.0,IL,17,Illinois,31,Cook County,460800
25627,1460,43,962,2,5,410,2.9452054795,65.890410959,0.1369863014,0.3424657534,28.082191781,10.0,25.0,,27.31,92.946362968,6.33,77.22,13.92,0.0,IL,17,Illinois,31,Cook County,461000
25628,2527,4,2386,8,4,65,0.158290463,94.420261179,0.316580926,0.158290463,2.5722200237,41.0,9.0,,11.65,97.47706422,0.0,96.66,0.0,0.0,IL,17,Illinois,31,Cook County,470100
25629,2001,5,1936,0,3,14,0.2498750625,96.751624188,0.0,0.1499250375,0.6996501749,31.0,17.0,,14.92,99.418604651,1.6,92.0,0.0,0.0,IL,17,Illinois,31,Cook County,480100
25630,1103,2,1050,0,1,31,0.1813236627,95.194922937,0.0,0.0906618314,2.8105167724,22.0,17.0,,18.42,100.0,0.0,93.1,6.9,0.0,IL,17,Illinois,31,Cook County,480200
25631,1348,15,1300,2,1,14,1.1127596439,96.439169139,0.1483679525,0.0741839763,1.0385756677,46.0,9.0,,10.41,98.234774934,0.0,100.0,2.86,0.0,IL,17,Illinois,31,Cook County,480300
25632,5650,32,5362,13,10,104,0.5663716814,94.902654867,0.2300884956,0.1769911504,1.8407079646,57.0,17.0,,8.08,99.510265587,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,480400
25633,2986,50,2419,13,4,449,1.6744809109,81.01138647,0.4353650368,0.1339584729,15.03683858,11.0,17.0,,26.07,98.28001376,6.82,80.0,9.41,0.0,IL,17,Illinois,31,Cook County,480500
25634,3040,19,2879,1,9,55,0.625,94.703947368,0.0328947368,0.2960526316,1.8092105263,43.0,0.0,,11.11,98.105330764,7.5,95.0,0.0,0.0,IL,17,Illinois,31,Cook County,490200
25635,1995,22,1858,7,5,52,1.1027568922,93.13283208,0.350877193,0.2506265664,2.6065162907,26.0,9.0,,16.61,98.074074074,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,490500
25636,1443,1,1369,2,3,31,0.0693000693,94.871794872,0.1386001386,0.2079002079,2.1483021483,46.0,9.0,,10.39,90.958164642,10.53,89.47,0.0,0.0,IL,17,Illinois,31,Cook County,490600
25637,2656,4,2509,1,1,88,0.1506024096,94.465361446,0.0376506024,0.0376506024,3.313253012,22.0,17.0,,18.42,100.0,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,490700
25638,3502,24,3322,4,8,61,0.6853226728,94.860079954,0.1142204455,0.2284408909,1.7418617933,19.0,9.0,,20.42,98.682543704,0.0,96.1,0.0,2.6,IL,17,Illinois,31,Cook County,490800
25639,3403,17,3243,0,0,55,0.4995592125,95.298266236,0.0,0.0,1.6162209815,6.0,17.0,,32.72,99.965846995,0.0,99.05,0.0,0.0,IL,17,Illinois,31,Cook County,490901
25640,4647,15,4455,0,1,71,0.3227888961,95.86830213,0.0,0.0215192597,1.5278674414,30.0,9.0,,15.12,100.0,0.0,95.92,0.0,0.0,IL,17,Illinois,31,Cook County,490902
25641,3807,36,3511,7,4,160,0.9456264775,92.224848962,0.1838718151,0.1050696086,4.2027843446,2.0,13.0,,43.63,99.915777653,0.0,99.1,0.0,0.0,IL,17,Illinois,31,Cook County,491000
25642,4079,47,3843,9,7,74,1.1522431969,94.214268203,0.2206423143,0.1716106889,1.8141701397,38.0,17.0,,12.42,96.982035928,0.0,91.61,8.06,0.0,IL,17,Illinois,31,Cook County,491100
25643,2019,18,1923,0,2,47,0.8915304606,95.245170877,0.0,0.0990589401,2.3278850916,19.0,13.0,,19.95,95.973496432,2.42,93.94,2.42,0.0,IL,17,Illinois,31,Cook County,491200
25644,2023,16,1909,2,2,61,0.7909045971,94.364804745,0.0988630746,0.0988630746,3.0153237766,8.0,13.0,,28.91,99.137931034,0.0,93.72,0.0,0.0,IL,17,Illinois,31,Cook County,491300
25645,2593,16,2395,1,6,80,0.6170458928,92.364057077,0.0385653683,0.2313922098,3.0852294639,5.0,13.0,,33.89,97.626628075,2.74,97.26,0.0,0.0,IL,17,Illinois,31,Cook County,491400
25646,3545,13,3408,1,0,62,0.3667136812,96.135401975,0.0282087447,0.0,1.7489421721,64.0,9.0,,6.76,98.720292505,0.0,92.68,7.32,0.0,IL,17,Illinois,31,Cook County,500100
25647,1688,10,1580,1,5,45,0.5924170616,93.601895735,0.0592417062,0.2962085308,2.6658767773,10.0,9.0,,26.46,98.738317757,0.0,93.75,0.0,0.0,IL,17,Illinois,31,Cook County,500200
25648,1587,421,716,8,4,386,26.528040328,45.116572149,0.5040957782,0.2520478891,24.322621298,15.0,13.0,,22.88,53.891164424,42.0,38.0,12.0,0.0,IL,17,Illinois,31,Cook County,500300
25649,3231,259,215,8,15,2701,8.0160940885,6.6542865986,0.2476013618,0.4642525534,83.59640978,9.0,17.0,,27.75,88.824020017,14.93,27.41,57.66,0.0,IL,17,Illinois,31,Cook County,510100
25650,2922,110,2160,2,0,602,3.7645448323,73.921971253,0.0684462697,0.0,20.602327173,10.0,17.0,,27.2,93.664060394,7.14,75.43,14.29,0.0,IL,17,Illinois,31,Cook County,510200
25651,4850,16,4609,8,1,94,0.3298969072,95.030927835,0.1649484536,0.0206185567,1.9381443299,5.0,17.0,,33.11,99.250780437,4.4,95.6,0.0,0.0,IL,17,Illinois,31,Cook County,510300
25652,1745,154,128,1,6,1437,8.8252148997,7.335243553,0.0573065903,0.3438395415,82.349570201,66.0,29.0,,6.31,90.446146913,28.57,0.0,66.67,0.0,IL,17,Illinois,31,Cook County,520100
25653,3338,232,367,8,9,2689,6.9502696225,10.994607549,0.2396644697,0.2696225285,80.557219892,15.0,29.0,,22.51,89.141164857,4.84,17.74,77.42,0.0,IL,17,Illinois,31,Cook County,520200
25654,5675,486,148,15,17,4943,8.563876652,2.6079295154,0.2643171806,0.2995594714,87.101321586,24.0,29.0,,17.76,88.277858177,22.99,0.0,77.01,0.0,IL,17,Illinois,31,Cook County,520300
25655,4055,423,100,0,8,3476,10.431565968,2.4660912454,0.0,0.1972872996,85.721331689,29.0,28.0,,15.57,89.036933146,20.09,0.0,82.19,0.0,IL,17,Illinois,31,Cook County,520400
25656,4420,948,113,9,23,3269,21.447963801,2.556561086,0.2036199095,0.520361991,73.959276018,57.0,29.0,,8.06,81.662826421,34.29,17.14,48.57,0.0,IL,17,Illinois,31,Cook County,520500
25657,2530,387,54,6,5,2052,15.296442688,2.1343873518,0.2371541502,0.1976284585,81.106719368,54.0,29.0,,8.69,87.202053539,32.38,0.0,66.67,0.0,IL,17,Illinois,31,Cook County,520600
25658,2197,62,1062,3,8,996,2.822030041,48.338643605,0.1365498407,0.3641329085,45.33454711,13.0,13.0,,24.46,99.617041647,1.54,67.31,32.69,0.0,IL,17,Illinois,31,Cook County,530100
25659,4128,30,3830,4,0,152,0.726744186,92.781007752,0.0968992248,0.0,3.6821705426,12.0,13.0,,24.8,99.259259259,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,530200
25660,3964,13,3755,1,2,86,0.3279515641,94.727547931,0.0252270434,0.0504540868,2.1695257316,26.0,13.0,,16.55,99.182920401,0.0,98.3,0.0,0.0,IL,17,Illinois,31,Cook County,530300
25661,2059,20,1881,2,4,95,0.9713453133,91.355026712,0.0971345313,0.1942690627,4.613890238,28.0,13.0,,16.01,98.022079117,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,530400
25662,4514,48,4234,11,5,116,1.0633584404,93.797075764,0.2436863093,0.1107665042,2.5697828977,9.0,13.0,,28.27,98.048492017,4.0,93.0,2.0,0.0,IL,17,Illinois,31,Cook County,530501
25663,1570,0,1529,5,0,19,0.0,97.388535032,0.3184713376,0.0,1.2101910828,38.0,8.0,,12.43,100.0,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,530502
25664,4898,22,4714,2,6,80,0.4491629236,96.243364639,0.0408329931,0.1224989792,1.6333197223,14.0,10.0,,23.04,99.845916795,0.0,90.67,0.0,0.0,IL,17,Illinois,31,Cook County,530503
25665,2774,15,2640,0,1,54,0.5407354001,95.169430425,0.0,0.0360490267,1.9466474405,31.0,8.0,,14.9,99.451013514,5.77,78.85,0.0,0.0,IL,17,Illinois,31,Cook County,530600
25666,4324,32,4040,7,8,151,0.7400555042,93.432007401,0.1618871415,0.185013876,3.4921369103,1.0,8.0,,45.41,99.265228727,0.0,94.85,5.05,0.0,IL,17,Illinois,31,Cook County,540101
25667,2938,9,2790,2,0,55,0.3063308373,94.962559564,0.0680735194,0.0,1.8720217835,2.0,8.0,,44.04,98.716744914,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,540102
25668,7019,2130,687,9,33,4030,30.346203163,9.7877190483,0.1282233936,0.4701524434,57.415586266,22.0,29.0,,18.44,63.229040097,77.64,0.0,21.74,0.0,IL,17,Illinois,31,Cook County,550100
25669,2969,979,187,3,12,1733,32.974065342,6.2984169754,0.1010441226,0.4041764904,58.369821489,67.0,4.0,,6.29,62.755692783,35.0,30.0,32.5,0.0,IL,17,Illinois,31,Cook County,550200
25670,1477,163,223,1,84,993,11.035883548,15.09817197,0.067704807,5.6872037915,67.230873392,72.0,1.0,,5.32,89.421613394,31.82,9.09,52.27,0.0,IL,17,Illinois,31,Cook County,560100
25671,1710,31,1027,0,1,630,1.8128654971,60.058479532,0.0,0.0584795322,36.842105263,30.0,0.0,,15.26,98.012820513,0.0,90.48,9.52,0.0,IL,17,Illinois,31,Cook County,560200
25672,3253,653,172,1,56,2337,20.073778051,5.2874269905,0.0307408546,1.7214878574,71.84137719,28.0,1.0,,15.89,78.304319794,75.0,0.0,10.0,0.0,IL,17,Illinois,31,Cook County,560300
25673,1630,278,22,0,79,1229,17.055214724,1.3496932515,0.0,4.8466257669,75.398773006,32.0,1.0,,14.33,75.609756098,35.0,0.0,40.0,20.0,IL,17,Illinois,31,Cook County,560400
25674,3635,1066,51,9,45,2418,29.325997249,1.4030261348,0.2475928473,1.2379642366,66.519944979,32.0,0.0,,14.55,59.65536105,100.0,0.0,0.0,0.0,IL,17,Illinois,31,Cook County,560700
25675,5682,2505,61,16,54,2965,44.086589229,1.0735656459,0.2815909891,0.9503695882,52.182330165,57.0,0.0,,8.16,60.173676145,66.15,0.0,33.85,0.0,IL,17,Illinois,31,Cook County,560800
25676,5112,2847,28,9,42,2097,55.692488263,0.5477308294,0.176056338,0.8215962441,41.021126761,71.0,3.0,,5.59,45.518022268,87.18,0.0,12.82,0.0,IL,17,Illinois,31,Cook County,560900
25677,5308,3032,62,9,31,2082,57.1213263,1.1680482291,0.1695553881,0.5840241145,39.223813112,76.0,3.0,,4.71,41.323553926,86.67,0.0,13.33,0.0,IL,17,Illinois,31,Cook County,561000
25678,5581,2470,43,8,26,2969,44.257301559,0.7704712417,0.1433434868,0.4658663322,53.19835155,85.0,1.0,,3.33,50.967628431,82.86,0.0,20.0,0.0,IL,17,Illinois,31,Cook County,561100
25679,1316,156,15,1,89,1044,11.854103343,1.1398176292,0.0759878419,6.7629179331,79.331306991,34.0,4.0,,13.7,86.401833461,27.27,0.0,52.73,18.18,IL,17,Illinois,31,Cook County,570100
25680,2096,267,16,0,150,1659,12.738549618,0.7633587786,0.0,7.1564885496,79.150763359,64.0,3.0,,6.66,88.410301954,18.92,0.0,71.43,9.27,IL,17,Illinois,31,Cook County,570200
25681,6376,644,33,4,165,5468,10.100376412,0.517565872,0.0627352572,2.5878293601,85.759096612,34.0,1.0,,13.61,86.027633851,51.43,0.0,48.57,0.0,IL,17,Illinois,31,Cook County,570300
25682,1769,194,41,4,101,1401,10.966647824,2.3176936122,0.22611645,5.7094403618,79.197286603,66.0,4.0,,6.35,83.738872404,19.19,0.0,80.81,0.0,IL,17,Illinois,31,Cook County,570400
25683,2639,401,19,4,109,2092,15.195149678,0.7199696855,0.1515725654,4.1303524062,79.272451686,76.0,2.0,,4.69,81.217460953,36.71,0.0,56.96,0.0,IL,17,Illinois,31,Cook County,570500
25684,3228,209,57,0,907,2036,6.4745972739,1.7657992565,0.0,28.097893432,63.073110285,18.0,3.0,,20.92,93.278257604,1.82,6.82,52.27,31.82,IL,17,Illinois,31,Cook County,580100
25685,3466,211,64,1,469,2699,6.0877091748,1.846508944,0.0288517023,13.531448355,77.870744374,23.0,3.0,,18.24,94.196031981,2.86,0.0,96.43,0.0,IL,17,Illinois,31,Cook County,580200
25686,2577,97,60,0,356,2043,3.7640667443,2.3282887078,0.0,13.814513,79.278230501,75.0,1.0,,4.95,94.690966719,21.54,0.0,76.92,0.0,IL,17,Illinois,31,Cook County,580300
25687,4546,269,67,0,689,3490,5.9172899252,1.4738231412,0.0,15.156181258,76.770787505,34.0,3.0,,13.89,90.905254273,6.83,0.0,65.85,29.27,IL,17,Illinois,31,Cook County,580400
25688,5170,369,102,3,515,4145,7.1373307544,1.9729206963,0.0580270793,9.9613152805,80.174081238,28.0,3.0,,15.8,90.786026201,13.21,0.0,75.47,11.32,IL,17,Illinois,31,Cook County,580501
25689,5345,226,46,14,561,4442,4.2282507016,0.8606173994,0.2619270346,10.495790458,83.105706268,15.0,4.0,,22.57,93.443917852,9.3,0.0,84.88,3.49,IL,17,Illinois,31,Cook County,580502
25690,5405,319,63,1,487,4499,5.9019426457,1.1655874191,0.0185013876,9.0101757632,83.237742831,28.0,3.0,,16.03,87.444041782,17.11,6.58,75.0,0.0,IL,17,Illinois,31,Cook County,580600
25691,5621,323,68,4,597,4588,5.746308486,1.209749155,0.071161715,10.620885963,81.622487102,12.0,3.0,,24.6,91.58847185,13.89,0.0,79.17,5.56,IL,17,Illinois,31,Cook County,580700
25692,2058,82,23,1,36,1904,3.9844509232,1.1175898931,0.0485908649,1.749271137,92.517006803,54.0,3.0,,8.61,98.821396192,0.0,0.0,93.75,5.0,IL,17,Illinois,31,Cook County,580800
25693,1854,386,34,2,408,973,20.819848975,1.8338727077,0.1078748652,22.006472492,52.481121899,48.0,3.0,,9.94,80.279419667,17.24,10.34,58.62,10.34,IL,17,Illinois,31,Cook County,590500
25694,3477,521,48,3,526,2314,14.984181766,1.3805004314,0.086281277,15.127983894,66.551624964,51.0,1.0,,9.26,75.971830986,5.0,0.0,60.0,25.0,IL,17,Illinois,31,Cook County,590600
25695,3027,331,63,2,630,1941,10.934919062,2.0812685828,0.0660720185,20.812685828,64.122893954,29.0,1.0,,15.54,89.980417755,12.0,0.0,68.0,28.0,IL,17,Illinois,31,Cook County,590700
25696,4297,939,43,0,2704,539,21.852455201,1.0006981615,0.0,62.927623924,12.543635094,25.0,4.0,,16.94,68.174518201,24.73,7.53,19.35,47.31,IL,17,Illinois,31,Cook County,600400
25697,2988,668,38,1,1315,907,22.356091031,1.2717536814,0.0334672021,44.009370817,30.354752343,46.0,1.0,,10.41,79.052701801,52.5,0.0,25.0,22.5,IL,17,Illinois,31,Cook County,600600
25698,2591,638,86,5,1160,647,24.623697414,3.3191817831,0.1929756851,44.770358935,24.971053647,19.0,1.0,,20.14,67.659727207,22.22,0.0,42.59,36.67,IL,17,Illinois,31,Cook County,600700
25699,3682,1120,287,7,1145,1027,30.418250951,7.7946768061,0.1901140684,31.097229766,27.892449756,52.0,3.0,,8.99,58.609839817,26.47,29.41,0.0,44.12,IL,17,Illinois,31,Cook County,600900
25700,5410,266,215,10,150,4716,4.9168207024,3.9741219963,0.1848428835,2.7726432532,87.171903882,2.0,3.0,,41.61,96.674134069,1.2,12.57,82.63,3.59,IL,17,Illinois,31,Cook County,610300
25701,2029,50,14,2,21,1932,2.4642681124,0.6899950715,0.0985707245,1.0349926072,95.219319862,14.0,4.0,,23.4,97.130242826,13.04,0.0,91.3,0.0,IL,17,Illinois,31,Cook County,610400
25702,1512,983,38,0,122,340,65.013227513,2.5132275132,0.0,8.0687830688,22.486772487,31.0,4.0,,14.68,33.52902805,56.52,0.0,17.39,0.0,IL,17,Illinois,31,Cook County,610800
25703,2680,87,384,0,39,2118,3.2462686567,14.328358209,0.0,1.4552238806,79.029850746,4.0,4.0,,36.79,91.859430605,15.63,10.63,70.31,1.25,IL,17,Illinois,31,Cook County,611200
25704,3668,106,250,3,7,3269,2.8898582334,6.8157033806,0.0817884406,0.1908396947,89.122137405,20.0,4.0,,19.45,92.690677966,14.47,13.16,72.37,0.0,IL,17,Illinois,31,Cook County,611300
25705,3737,69,129,0,8,3516,1.8464008563,3.4519668183,0.0,0.2140754616,94.086165373,18.0,4.0,,20.8,97.64986376,6.98,0.0,93.02,0.0,IL,17,Illinois,31,Cook County,611400
25706,3587,138,317,3,21,3080,3.8472260942,8.8374686367,0.0836353499,0.5854474491,85.865625871,5.0,3.0,,34.22,94.329896907,13.61,29.17,56.94,0.0,IL,17,Illinois,31,Cook County,611500
25707,1921,35,614,2,3,1217,1.8219677251,31.962519521,0.1041124414,0.1561686622,63.352420614,9.0,4.0,,28.01,99.739413681,0.0,63.73,36.27,0.0,IL,17,Illinois,31,Cook County,611600
25708,2180,57,570,0,4,1534,2.6146788991,26.146788991,0.0,0.1834862385,70.366972477,0.0,5.0,,50.69,100.0,0.0,21.43,78.57,0.0,IL,17,Illinois,31,Cook County,611700
25709,2205,32,876,0,4,1267,1.4512471655,39.727891156,0.0,0.1814058957,57.46031746,22.0,4.0,,18.74,100.0,0.0,88.57,17.14,0.0,IL,17,Illinois,31,Cook County,611800
25710,1984,15,1056,1,1,880,0.7560483871,53.225806452,0.0504032258,0.0504032258,44.35483871,6.0,4.0,,32.56,97.605177994,0.0,69.44,30.56,0.0,IL,17,Illinois,31,Cook County,611900
25711,1448,21,1010,0,8,378,1.4502762431,69.751381215,0.0,0.5524861878,26.104972376,11.0,4.0,,26.05,96.050420168,0.0,93.55,2.58,2.58,IL,17,Illinois,31,Cook County,612000
25712,1168,20,905,1,7,208,1.7123287671,77.482876712,0.0856164384,0.5993150685,17.808219178,13.0,4.0,,24.29,100.0,0.0,100.0,0.0,0.0,IL,17,Illinois,31,Cook County,612100
25713,3939,126,894,0,24,2854,3.1987814166,22.696115765,0.0,0.6092916984,72.454937801,5.0,0.0,,34.52,93.719412724,8.79,37.14,52.53,0.88,IL,17,Illinois,31,Cook County,612200
25714,4567,321,163,1,286,3763,7.0286840377,3.5690825487,0.021896212,6.2623166192,82.395445588,70.0,4.0,,5.76,91.571050309,43.33,0.0,44.44,11.11,IL,17,Illinois,31,Cook County,620100
25715,2390,384,40,12,35,1889,16.066945607,1.6736401674,0.5020920502,1.4644351464,79.037656904,87.0,1.0,,2.98,66.044399596,75.96,0.0,23.08,0.0,IL,17,Illinois,31,Cook County,620200
25716,6410,978,47,9,105,5241,15.257410296,0.7332293292,0.1404056162,1.6380655226,81.762870515,52.0,2.0,,9.08,82.177000819,22.03,0.0,76.27,0.0,IL,17,Illinois,31,Cook County,620300
25717,5027,256,29,4,63,4652,5.0925004973,0.576884822,0.0795703203,1.2532325443,92.540282475,17.0,4.0,,21.06,92.233838276,11.11,0.0,87.5,1.11,IL,17,Illinois,31,Cook County,620400
25718,5385,189,27,2,32,5096,3.5097493036,0.5013927577,0.0371402043,0.5942432683,94.633240483,64.0,3.0,,6.74,95.461568173,8.62,6.9,84.48,0.0,IL,17,Illinois,31,Cook County,630300
25719,7204,297,37,10,50,6762,4.1227096058,0.5136035536,0.1388117712,0.6940588562,93.864519711,17.0,4.0,,21.46,96.490032373,9.85,3.79,86.36,0.0,IL,17,Illinois,31,Cook County,630400
25720,6271,181,58,4,23,5959,2.8863020252,0.9248923617,0.0637856801,0.3667676607,95.024716951,26.0,4.0,,16.65,98.026875319,15.56,0.0,82.22,0.0,IL,17,Illinois,31,Cook County,630500
25721,3250,149,167,4,86,2821,4.5846153846,5.1384615385,0.1230769231,2.6461538462,86.8,21.0,0.0,,19.08,95.158959538,7.82,7.82,81.01,0.0,IL,17,Illinois,31,Cook County,630600
25722,6641,246,249,0,23,6045,3.7042614064,3.749435326,0.0,0.3463333835,91.025447975,34.0,4.0,,13.79,97.064423992,13.43,22.39,64.18,0.0,IL,17,Illinois,31,Cook County,630800
25723,5204,201,101,0,20,4845,3.8624135281,1.9408147579,0.0,0.384319754,93.101460415,19.0,4.0,,20.19,92.160872529,11.11,45.68,44.44,0.0,IL,17,Illinois,31,Cook County,630900
25724,1312,254,57,0,11,970,19.359756098,4.3445121951,0.0,0.8384146341,73.932926829,72.0,1.0,,5.39,81.824234354,23.08,3.85,66.35,0.0,IL,17,Illinois,31,Cook County,640100
25725,6710,2354,116,10,67,4075,35.081967213,1.7287630402,0.1490312966,0.998509687,60.730253353,72.0,0.0,,5.3,63.741444867,63.27,14.29,22.45,0.0,IL,17,Illinois,31,Cook County,640300
25726,3390,1663,51,5,28,1586,49.056047198,1.5044247788,0.1474926254,0.8259587021,46.784660767,64.0,3.0,,6.78,43.141922047,97.3,0.0,2.16,0.0,IL,17,Illinois,31,Cook County,640400
25727,3896,1771,126,0,53,1857,45.45687885,3.2340862423,0.0,1.3603696099,47.664271047,77.0,3.0,,4.51,48.99068323,82.35,8.82,5.88,0.0,IL,17,Illinois,31,Cook County,640500
